Day,Country,City,Street,Cause,Avg Length (Meters),Avg Delay (Seconds),Impacted Wazers
5 dic 2024,MX,Morelia,Av. Guadalupe Victoria,null,600.6666666666666,672.3333333333334,15
5 dic 2024,MX,Morelia,Guillermo Prieto,null,503,557,14
5 dic 2024,MX,Morelia,Allende,null,812.2,620.7,67
5 dic 2024,MX,Morelia,20 de Noviembre,null,754.6153846153846,744.0769230769231,87
5 dic 2024,MX,Morelia,Av. Gral. Lázaro Cárdenas,null,1104.9615384615386,679.9615384615385,220
5 dic 2024,MX,Morelia,Av. Héroes de Nocupétaro,null,815,499.4375,150
5 dic 2024,MX,Morelia,Av. Solidaridad,null,685.0769230769231,505.9230769230769,155
5 dic 2024,MX,Morelia,Av. Francisco I. Madero Oriente,null,984.3333333333334,526.6666666666666,103
6 dic 2024,MX,Morelia,Av. Universidad,null,806.75,715.6666666666666,105
6 dic 2024,MX,Morelia,Periférico Paseo de la República (Sector Independencia),null,1354,468.3863636363636,932
6 dic 2024,MX,Morelia,Av. Siervo de la Nación,null,1053.125,620,173
6 dic 2024,MX,Morelia,Av. Pedregal,null,528,621,2
6 dic 2024,MX,Morelia,Eduardo Ruiz,null,680.5,621.25,19
6 dic 2024,MX,Morelia,Guillermo Prieto,null,930.6875,828.03125,396
6 dic 2024,MX,Morelia,Santiago Tapia,null,561,533,5
6 dic 2024,MX,Morelia,Periférico Paseo de la República (Sector Revolución),ACCIDENT,1603.5833333333333,891.6666666666666,344
6 dic 2024,MX,Morelia,Vicente Guerrero,null,585,449,9
6 dic 2024,MX,Morelia,Periférico Paseo de la República (Sector Independencia),HAZARD,1283,482.3333333333333,51
6 dic 2024,MX,Morelia,Juan Ortega y Montañes,null,557,495.25,8
6 dic 2024,MX,Morelia,Carpinteros de Paracho,null,604.1428571428571,604.8571428571429,43
6 dic 2024,MX,Morelia,Av. Periodismo,null,872.2,426.35,377
6 dic 2024,MX,Morelia,Paseo de la República (Sector Nueva España),null,1170.9354838709678,709.2903225806451,900
6 dic 2024,MX,Morelia,Av. Francisco I. Madero Poniente,HAZARD,1500.9761904761904,719.7380952380952,587
6 dic 2024,MX,Morelia,Av. Tata Vasco,null,521,543,9
6 dic 2024,MX,Morelia,Héroe de Nacozari,null,680.8421052631579,869.2105263157895,277
6 dic 2024,MX,Morelia,Loma del Rey,null,609,375.5,18
6 dic 2024,MX,Morelia,Francisco Manuel Sánchez de Tagle,null,703,800.8,25
6 dic 2024,MX,Morelia,Abasolo,null,678.3636363636364,667.8181818181819,80
6 dic 2024,MX,Morelia,Lateral Francisco I. Madero Ote.,null,919,657.65,206
6 dic 2024,MX,Morelia,Av. Héroes de Nocupétaro,null,894.8333333333334,864.1923076923077,861
6 dic 2024,MX,Morelia,Isidro Huarte,null,938.8,835.4,45
6 dic 2024,MX,Morelia,Av. Gral. Lázaro Cárdenas,null,759.75,533.8333333333334,100
6 dic 2024,MX,Morelia,Av. Manuel Buendía,HAZARD,544,573,6
6 dic 2024,MX,Morelia,,null,1310.3333333333333,478,46
6 dic 2024,MX,Morelia,Periférico Paseo de la República (Sector Revolución),null,1130.5,419,49
6 dic 2024,MX,Morelia,Av. Guadalupe Victoria,null,820.2727272727273,603.5,205
6 dic 2024,MX,Morelia,Artilleros de 1847,null,819.6428571428571,359.7857142857143,195
6 dic 2024,MX,Morelia,Cuautla,null,813.5882352941177,628.7058823529412,121
6 dic 2024,MX,Morelia,Virrey Antonio de Mendoza,null,853.3333333333334,471,18
6 dic 2024,MX,Morelia,5 de Febrero,null,523,509,18
6 dic 2024,MX,Morelia,Calz. la Huerta,null,824.3846153846154,444.53846153846155,102
6 dic 2024,MX,Morelia,Av. Michoacán,null,924,665.75,36
6 dic 2024,MX,Morelia,Ramal Camelinas,ACCIDENT,2179,821,17
6 dic 2024,MX,Morelia,Aquiles Serdán,null,825.75,662,45
6 dic 2024,MX,Morelia,Periférico Paseo de la República (Sector Nueva España),null,1271.304347826087,546.9782608695652,1744
6 dic 2024,MX,Morelia,Av. Francisco I. Madero Oriente,null,1764,454,46
6 dic 2024,MX,Morelia,Manuel Muñiz,null,1260,536,14
6 dic 2024,MX,Morelia,Ramal Camelinas,null,2815.0967741935483,411.48387096774195,497
6 dic 2024,MX,Morelia,Av. Francisco I. Madero Poniente,null,1213.3636363636363,904.2323232323232,1710
6 dic 2024,MX,Morelia,Ocolusen,null,602.8,421.2,59
6 dic 2024,MX,Morelia,Blvd. García de León,null,739,389.0769230769231,189
6 dic 2024,MX,Morelia,Av. Acueducto,null,1014.7352941176471,594.7058823529412,444
6 dic 2024,MX,Morelia,Antiguo Camino a la Huerta,null,806.1538461538462,578.7307692307693,84
6 dic 2024,MX,Morelia,Gral. Francisco J. Múgica,null,715,617.2142857142857,234
6 dic 2024,MX,Morelia,Av. Morelos (N),null,514,594,7
7 dic 2024,MX,Morelia,Abasolo,null,667.88,574.76,420
7 dic 2024,MX,Morelia,Av. Morelos (N),null,834.8,554.2,78
7 dic 2024,MX,Morelia,Periférico Paseo de la República (Sector Revolución),null,1637.72,384.24,1025
7 dic 2024,MX,Morelia,Periférico Paseo de la República (Sector Nueva España),null,1239.9310344827586,573.3793103448276,1235
7 dic 2024,MX,Morelia,Av. Periodismo,null,814.3333333333334,460.6666666666667,24
7 dic 2024,MX,Morelia,Av. Héroes de Nocupétaro,null,883.2941176470588,669.5294117647059,217
7 dic 2024,MX,Morelia,Av. Acueducto,null,922.6206896551724,587.4310344827586,769
7 dic 2024,MX,Morelia,Héroe de Nacozari,null,709,870.6666666666666,35
7 dic 2024,MX,Morelia,Lateral Francisco I. Madero Ote.,null,732,596.5,18
7 dic 2024,MX,Morelia,Av. Juan Pablo II,null,571,1377,9
7 dic 2024,MX,Morelia,Periférico Paseo de la República (Sector Independencia),null,1636.1044776119404,703.4626865671642,1476
7 dic 2024,MX,Morelia,Virrey Antonio de Bucareli,null,1253,539,18
7 dic 2024,MX,Morelia,Av. Gral. Lázaro Cárdenas,null,1018.0344827586207,508.0344827586207,258
7 dic 2024,MX,Morelia,Av. Francisco I. Madero Oriente,null,1062.9538461538461,605.8615384615384,831
7 dic 2024,MX,Morelia,Antiguo Camino a la Huerta,null,1345,463,5
7 dic 2024,MX,Morelia,Carpinteros de Paracho,null,653.125,482.4375,240
7 dic 2024,MX,Morelia,Av. Morelos Sur,null,691,494,9
7 dic 2024,MX,Morelia,Guillermo Prieto,null,646.3333333333334,763.0666666666667,134
7 dic 2024,MX,Morelia,Allende,null,1021,622.9090909090909,130
7 dic 2024,MX,Morelia,20 de Noviembre,null,565,718,6
7 dic 2024,MX,Morelia,Rey Tangaxoan II,null,615.1,501.65,96
7 dic 2024,MX,Morelia,Vasco de Quiroga,null,837,586.6666666666666,30
7 dic 2024,MX,Morelia,Av. Tata Vasco,null,596,417.5,47
7 dic 2024,MX,Morelia,Leona Vicario,null,574,489,5
7 dic 2024,MX,Morelia,Av. Morelos (N),HAZARD,914.7058823529412,648.3529411764706,440
7 dic 2024,MX,Morelia,Santiago Tapia,null,754.2142857142857,505.4642857142857,265
7 dic 2024,MX,Morelia,Ignacio Rayón,null,626.7777777777778,425,63
7 dic 2024,MX,Morelia,Aquiles Serdán,null,823.1612903225806,835.9032258064516,336
7 dic 2024,MX,Morelia,Virrey Antonio de Mendoza,null,751.625,422.125,75
7 dic 2024,MX,Morelia,Av. Michoacán,null,800.6,623.2,25
7 dic 2024,MX,Morelia,Av. Guadalupe Victoria,null,628,534.875,65
7 dic 2024,MX,Morelia,Av. Francisco I. Madero Oriente,HAZARD,1549,319,12
7 dic 2024,MX,Morelia,José Juan Tablada,null,828,509.1666666666667,310
7 dic 2024,MX,Morelia,Av. Francisco I. Madero Poniente,null,987.6111111111111,534.1944444444445,464
8 dic 2024,MX,Morelia,Av. Francisco I. Madero Oriente,HAZARD,971.3333333333334,495.4166666666667,164
8 dic 2024,MX,Morelia,Av. Gral. Lázaro Cárdenas,null,869.375,646.625,53
8 dic 2024,MX,Morelia,Ignacio Rayón,null,653,564,18
8 dic 2024,CO,Morelia,Antigua Carrilera,null,1028,436,12
8 dic 2024,MX,Morelia,Av. Morelos Sur,null,668,1112,5
8 dic 2024,MX,Morelia,Allende,null,845.3142857142857,852.1142857142858,238
8 dic 2024,MX,Morelia,Av. Francisco I. Madero Oriente,null,802.0645161290323,639.5483870967741,555
8 dic 2024,MX,Morelia,Av. Francisco I. Madero Poniente,null,594.3333333333334,477.6666666666667,88
8 dic 2024,MX,Morelia,Av. Tata Vasco,null,605.5833333333334,569.25,69
8 dic 2024,MX,Morelia,Isidro Huarte,null,872.75,1467.75,41
8 dic 2024,MX,Morelia,Av. Morelos (N),null,722.7868852459017,433.0327868852459,1073
8 dic 2024,MX,Morelia,Virrey Antonio de Mendoza,null,857.7027027027027,593.6216216216217,334
8 dic 2024,MX,Morelia,Aquiles Serdán,null,666,865.5,30
8 dic 2024,MX,Morelia,Vasco de Quiroga,null,623,818.6,34
8 dic 2024,MX,Morelia,Juan Ortega y Montañes,null,669,530,2
8 dic 2024,MX,Morelia,Antonio Alzate,null,629.6,584.2,34
8 dic 2024,MX,Morelia,Av. Acueducto,null,910.2857142857143,687.6071428571429,369
8 dic 2024,MX,Morelia,Abasolo,null,645.3703703703703,781.2962962962963,333
8 dic 2024,MX,Morelia,Vicente Santa María,null,1083.8461538461538,646.3076923076923,121
8 dic 2024,MX,Morelia,Galeana,null,675,574.3333333333334,21
9 dic 2024,MX,Morelia,Av. Siervo de la Nación,null,815.2,364.7,63
9 dic 2024,MX,Morelia,MEX-15 / Morelia - Jiquilpan,ACCIDENT,1073.6666666666667,495.0833333333333,63
9 dic 2024,MX,Morelia,Periférico Paseo de la República (Sector Independencia),HAZARD,1738.025641025641,881.3846153846154,566
9 dic 2024,MX,Morelia,Av. Guadalupe Victoria,null,812,594,8
9 dic 2024,MX,Morelia,Calz. la Huerta,null,698.6666666666666,508,13
9 dic 2024,MX,Morelia,Luis de León Romano,null,580,527,8
9 dic 2024,MX,Morelia,Periférico Paseo de la República (Sector Independencia),ACCIDENT,902.4545454545455,1053.8636363636363,217
9 dic 2024,MX,Morelia,Antiguo Camino a la Huerta,null,676.5714285714286,489,30
9 dic 2024,MX,Morelia,Av. Francisco I. Madero Oriente,null,928.5416666666666,610.625,464
9 dic 2024,MX,Morelia,Cuautla,null,978.5,683,8
9 dic 2024,MX,Morelia,Av. Acueducto,null,885.9761904761905,527.1785714285714,708
9 dic 2024,MX,Morelia,Héroe de Nacozari,null,623.8888888888889,848.4444444444445,88
9 dic 2024,MX,Morelia,Periférico Paseo de la República (Sector Revolución),null,1385,575.5,174
9 dic 2024,MX,Morelia,Abasolo,null,757,554,13
9 dic 2024,MX,Morelia,Av. Universidad,null,1072.6666666666667,583.3333333333334,48
9 dic 2024,MX,Morelia,Av. Michoacán,HAZARD,888.5,705,24
9 dic 2024,MX,Morelia,Periférico Paseo de la República (Sector Independencia),null,1089,567.5151515151515,847
9 dic 2024,MX,Morelia,Av. Francisco I. Madero Oriente,ACCIDENT,701,586.8,13
9 dic 2024,MX,Morelia,Av. Alfredo Zalce,null,1341.0357142857142,832.3928571428571,402
9 dic 2024,MX,Morelia,Virrey Antonio de Mendoza,null,1378.5,445.5,20
9 dic 2024,MX,Morelia,Av. Michoacán,null,727,787.8,24
9 dic 2024,MX,Morelia,Periférico Paseo de la República (Sector Revolución),ACCIDENT,1864.875,830,390
9 dic 2024,MX,Morelia,Av. Morelos (N),null,829.8333333333334,527.0416666666666,310
9 dic 2024,MX,Morelia,Av. Francisco I. Madero Poniente,null,1009.8222222222222,695.7555555555556,396
9 dic 2024,MX,Morelia,MEX-15 / Morelia - Jiquilpan,null,880,472.6,21
9 dic 2024,MX,Morelia,Av. Tata Vasco,null,602.0666666666667,328.1333333333333,104
9 dic 2024,MX,Morelia,MEX-14 / Morelia - Pátzcuaro,null,611,475.61538461538464,78
9 dic 2024,MX,Morelia,Paseo de la República (Sector Nueva España),null,725,500,6
9 dic 2024,MX,Morelia,Juán José de Lejarza,null,518,495,16
9 dic 2024,MX,Morelia,Av. Héroes de Nocupétaro,null,890.75,1511.75,41
10 dic 2024,MX,Morelia,Héroe de Nacozari,null,735,636,42
10 dic 2024,MX,Morelia,Av. Morelos (N),null,816.2307692307693,551.5384615384615,192
10 dic 2024,MX,Morelia,Isidro Huarte,null,908.1428571428571,557.4285714285714,56
10 dic 2024,MX,Morelia,Francisco Márquez,null,648.1,515.7,41
10 dic 2024,MX,Morelia,Puente Río Colorado,null,727.1666666666666,398.94444444444446,144
10 dic 2024,MX,Morelia,Carpinteros de Paracho,null,708.2444444444444,503.31111111111113,451
10 dic 2024,MX,Morelia,Av. Francisco I. Madero Poniente,null,1215.157894736842,476.4736842105263,528
10 dic 2024,MX,Morelia,MEX-15 / Morelia - Jiquilpan,ACCIDENT,942.5,513.3333333333334,29
10 dic 2024,MX,Morelia,Av. Acueducto,null,1031.138888888889,516.5277777777778,395
10 dic 2024,MX,Morelia,MICH-106 / Morelia - La Concepción,null,556,1246,4
10 dic 2024,MX,Morelia,Periférico Paseo de la República (Sector Independencia),null,1546.7857142857142,440.7142857142857,568
10 dic 2024,MX,Morelia,Virrey Antonio de Mendoza,null,751,346.5,14
10 dic 2024,MX,Morelia,Periférico Paseo de la República (Sector Revolución),ACCIDENT,1084.7096774193549,658.741935483871,479
10 dic 2024,MX,Morelia,Av. Michoacán,null,952.6666666666666,942.3333333333334,46
10 dic 2024,MX,Morelia,Cuautla,null,830.1578947368421,740.2105263157895,121
10 dic 2024,MX,Morelia,Juan Ortega y Montañes,null,674,464.6666666666667,13
10 dic 2024,MX,Morelia,Aquiles Serdán,null,640.6666666666666,659.6666666666666,18
10 dic 2024,MX,Morelia,Av. Universidad,null,829.8571428571429,630,61
10 dic 2024,MX,Morelia,La Paz,null,558,403,5
10 dic 2024,MX,Morelia,Carpinteros de Paracho,HAZARD,865,711,36
10 dic 2024,MX,Morelia,Calz. Juárez,null,1013,5078.75,8
10 dic 2024,MX,Morelia,Av. Héroes de Nocupétaro,null,552,583,45
10 dic 2024,MX,Morelia,Vicente Santa María,null,1029.6666666666667,468.8333333333333,41
10 dic 2024,MX,Morelia,Rey Tariácuri,null,561.8,469.8,53
10 dic 2024,MX,Morelia,Periférico Paseo de la República (Sector Independencia),HAZARD,1315.1818181818182,580,210
10 dic 2024,MX,Morelia,Periférico Paseo de la República (Sector República),null,1007.1428571428571,827.7142857142857,36
10 dic 2024,MX,Morelia,Periférico Paseo de la República (Sector Nueva España),null,1174.2142857142858,517.5,345
10 dic 2024,MX,Morelia,Av. Francisco I. Madero Oriente,null,1318.8095238095239,600.547619047619,592
10 dic 2024,MX,Morelia,Antiguo Camino a la Huerta,null,985.5714285714286,652.2857142857143,17
10 dic 2024,MX,Morelia,Periférico Paseo de la República (Sector Revolución),null,1742.7,527.9,1007
10 dic 2024,MX,Morelia,Periférico Paseo de la República (Sector República),ACCIDENT,974,323.2,53
10 dic 2024,MX,Morelia,Av. Solidaridad,null,768.25,555,27
10 dic 2024,MX,Morelia,Paseo de la República (Sector Nueva España),null,945.3214285714286,577.5357142857143,575
10 dic 2024,MX,Morelia,Gral. Francisco J. Múgica,null,883.1612903225806,822.1612903225806,209
10 dic 2024,MX,Morelia,Lateral Francisco I. Madero Ote.,null,1002,762.75,81
10 dic 2024,MX,Morelia,Rey Tangaxoan II,null,792.3333333333334,576,10
10 dic 2024,MX,Morelia,Av. Gral. Lázaro Cárdenas,null,1188.25,582.825,262
10 dic 2024,MX,Morelia,Lateral Francisco I. Madero Ote.,HAZARD,861,827,15
11 dic 2024,MX,Morelia,Periférico Paseo de la República (Sector Independencia),HAZARD,836.3333333333334,437.6666666666667,17
11 dic 2024,MX,Morelia,Paseo de la República (Sector Nueva España),null,859.96875,430.28125,565
11 dic 2024,MX,Morelia,MEX-15 / Morelia - Jiquilpan,null,4271,425,10
11 dic 2024,MX,Morelia,MEX-43 / Morelia - Salamanca,null,1131.6363636363637,380.6363636363636,240
11 dic 2024,MX,Morelia,Plan de Ayala,null,1090.3333333333333,690.6666666666666,20
11 dic 2024,MX,Morelia,Isidro Huarte,null,719,596.3333333333334,20
11 dic 2024,MX,Morelia,Av. Francisco I. Madero Oriente,null,965.2708333333334,583.3541666666666,527
11 dic 2024,MX,Morelia,Periférico Paseo de la República (Sector Independencia),null,1558.173076923077,587.1730769230769,922
11 dic 2024,MX,Morelia,Francisco Manuel Sánchez de Tagle,null,558,512,6
11 dic 2024,MX,Morelia,Antiguo Camino a la Huerta,HAZARD,984.3846153846154,579.8461538461538,42
11 dic 2024,MX,Morelia,Calz. la Huerta,null,1051.5555555555557,386.77777777777777,188
11 dic 2024,MX,Morelia,Av. Gral. Lázaro Cárdenas,null,1274.9142857142858,520.8285714285714,442
11 dic 2024,MX,Morelia,Héroes Anónimos de la Independencia,null,1214.6666666666667,417.6666666666667,19
11 dic 2024,MX,Morelia,Abasolo,null,528,209.5,10
11 dic 2024,MX,Morelia,Av. Guadalupe Victoria,null,726.2,535.8,28
11 dic 2024,MX,Morelia,Francisco Márquez,null,595.578947368421,622.421052631579,111
11 dic 2024,MX,Morelia,Av. Michoacán,null,938.5833333333334,766.3333333333334,82
11 dic 2024,MX,Morelia,Juan Ortega y Montañes,null,557,467.25,27
11 dic 2024,MX,Morelia,Av. Acueducto,null,838.9130434782609,650.8260869565217,239
11 dic 2024,MX,Morelia,Carpinteros de Paracho,null,644.7083333333334,394.1666666666667,164
11 dic 2024,MX,Morelia,Av. Morelos (N),null,1057.9285714285713,399.92857142857144,252
11 dic 2024,MX,Morelia,del Vivero,null,545,360,2
11 dic 2024,MX,Morelia,Periférico Paseo de la República (Sector Nueva España),null,1073.0416666666667,425.4583333333333,725
11 dic 2024,MX,Morelia,Vicente Santa María,null,840,445.2,85
11 dic 2024,MX,Morelia,Guillermo Prieto,null,604.25,944.75,30
11 dic 2024,MX,Morelia,Juán José de Lejarza,null,670.75,393,30
11 dic 2024,MX,Morelia,Av. Héroes de Nocupétaro,null,620.25,477.625,49
11 dic 2024,MX,Morelia,Av. Francisco I. Madero Poniente,null,1551.4888888888888,649.0444444444445,913
11 dic 2024,MX,Morelia,Av. Morelos (N),HAZARD,792.68,373.8,344
11 dic 2024,MX,Morelia,Av. Universidad,null,1641.7142857142858,533.1428571428571,107
12 dic 2024,MX,Morelia,Av. Francisco I. Madero Oriente,HAZARD,1041,509.6666666666667,32
12 dic 2024,MX,Morelia,MEX-14 / Morelia - Pátzcuaro,null,811.5909090909091,1033,80
12 dic 2024,MX,Morelia,Av. Guadalupe Victoria,null,739.5714285714286,533.8571428571429,34
12 dic 2024,MX,Morelia,MICH-171 / Antigua Carretera a Pátzcuaro,null,785,487.8,58
12 dic 2024,MX,Morelia,Francisco Márquez,null,645.3333333333334,675.8333333333334,31
12 dic 2024,MX,Morelia,Virrey Antonio de Mendoza,null,773,697.5,9
12 dic 2024,MX,Morelia,Av. Francisco I. Madero Poniente,ACCIDENT,572.5,547.5,10
12 dic 2024,MX,Morelia,Av. Francisco I. Madero Oriente,null,750.1666666666666,540.6666666666666,52
12 dic 2024,MX,Morelia,Av. Gral. Lázaro Cárdenas,null,1721.8823529411766,666.3529411764706,247
12 dic 2024,MX,Morelia,Periférico Paseo de la República (Sector Nueva España),null,1183.5588235294117,532.6176470588235,883
12 dic 2024,MX,Morelia,Periférico Paseo de la República (Sector Revolución),HAZARD,787,469.6666666666667,59
12 dic 2024,MX,Morelia,Av. Solidaridad,null,552,721.5,16
12 dic 2024,MX,Morelia,Antiguo Camino a la Huerta,null,1103.6,710.82,236
12 dic 2024,MX,Morelia,Av. Morelos Sur,null,546,305,8
12 dic 2024,MX,Morelia,MEX-15 / Morelia - Jiquilpan,null,1470.5,505.75,49
12 dic 2024,MX,Morelia,Periférico Paseo de la República (Sector Revolución),null,648.4,327.8,499
12 dic 2024,MX,Morelia,Av. Francisco I. Madero Poniente,null,845.8461538461538,428.46153846153845,227
12 dic 2024,MX,Morelia,MEX-15 / Morelia - Jiquilpan,HAZARD,1104.6341463414635,543.2439024390244,376
12 dic 2024,MX,Morelia,Antonio Alzate,null,872,595,36
12 dic 2024,MX,Morelia,Periférico Paseo de la República (Sector Independencia),null,1416.5882352941176,364.88235294117646,400
13 dic 2024,MX,Morelia,Vicente Santa María,null,765.7142857142857,584.4285714285714,54
13 dic 2024,MX,Morelia,Av. Francisco I. Madero Oriente,null,851,383.875,91
13 dic 2024,MX,Morelia,Av. Guadalupe Victoria,HAZARD,517,1073,8
13 dic 2024,MX,Morelia,Periférico Paseo de la República (Sector Nueva España),null,1318.3088235294117,642.9411764705883,2287
13 dic 2024,MX,Morelia,Av. Francisco I. Madero Poniente,ACCIDENT,1320,1578,80
13 dic 2024,MX,Morelia,Guillermo Prieto,HAZARD,681.3333333333334,453.4166666666667,125
13 dic 2024,MX,Morelia,Av. Guadalupe Victoria,null,667.6875,781.5625,106
13 dic 2024,MX,Morelia,Av. Solidaridad,null,575.1,609.5,134
13 dic 2024,MX,Morelia,Av. Gral. Lázaro Cárdenas,null,1324.95,537.825,633
13 dic 2024,MX,Morelia,Carpinteros de Paracho,null,573.4444444444445,530.6666666666666,45
13 dic 2024,MX,Morelia,Ocampo,null,1094,459.5,22
13 dic 2024,MX,Morelia,Paseo de la República (Sector Nueva España),null,898.4,436.15,185
13 dic 2024,MX,Morelia,Ventura Puente,null,789.6428571428571,446.42857142857144,269
13 dic 2024,MX,Morelia,Periférico Paseo de la República (Sector Independencia),ACCIDENT,880.4,464.5,156
13 dic 2024,MX,Morelia,Av. Acueducto,null,900.421052631579,569.4736842105264,222
13 dic 2024,MX,Morelia,MEX-15 / Morelia - Jiquilpan,null,866,494,29
13 dic 2024,MX,Morelia,Gral. Francisco J. Múgica,null,916.5,541.6666666666666,49
13 dic 2024,MX,Morelia,Av. Héroes de Nocupétaro,null,692.9090909090909,646.5454545454545,50
13 dic 2024,MX,Morelia,Av. Juárez,null,1332.142857142857,441.57142857142856,59
13 dic 2024,MX,Morelia,Juan Ortega y Montañes,null,557,501,4
